Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-10.35,-5.94,-6.00,-4.41,-4.26,-9.14,-10.65,-9.21,-9.26,-10.34
15.50,-1.37,-2.23,-3.23,-1.62,-2.84,-3.26,-12.73,-7.26,-8.11,-6.49
45.50,3.43,1.37,0.37,0.50,5.24,7.29,-3.41,5.39,3.98,0.47
75.50,8.92,5.63,3.79,7.55,13.97,12.41,-0.52,9.06,7.65,6.13
104.50,6.19,5.66,3.60,8.19,12.05,11.56,-0.93,6.87,6.13,5.70
134.50,-18.52,3.83,3.86,7.47,8.32,5.45,-4.12,16.23,17.29,21.37
165.50,-131.63,-114.50,-96.12,-65.59,-44.95,-38.88,-61.91,28.68,25.11,61.55
195.50,-145.68,-126.63,-103.49,-79.70,-66.63,-59.68,-94.56,16.03,16.60,51.97
225.50,-147.65,-127.75,-105.71,-83.15,-70.71,-58.08,-102.04,12.86,14.86,51.69
255.50,-146.25,-126.26,-103.64,-80.80,-69.79,-58.59,-99.07,11.63,15.75,52.57
285.50,-139.68,-120.58,-98.77,-77.66,-64.38,-55.18,-99.71,14.09,18.22,57.42
315.00,-150.30,-122.15,-98.39,-77.38,-66.19,-55.76,-101.38,13.24,17.64,57.81
345.00,-148.54,-123.67,-101.44,-77.53,-65.68,-55.85,-103.96,11.42,15.45,59.15
375.50,-144.19,-121.41,-97.91,-76.43,-65.08,-55.12,-102.35,11.72,17.25,61.71
405.50,-144.06,-120.32,-98.39,-77.41,-65.41,-55.04,-102.52,10.76,15.26,55.80
435.50,-149.53,-122.83,-100.72,-78.50,-66.39,-56.25,-104.51,7.96,14.17,51.02
465.50,-143.82,-120.34,-99.05,-77.20,-64.78,-52.87,-104.61,10.44,15.12,55.34
495.00,-148.19,-120.05,-99.28,-75.92,-65.24,-54.06,-105.43,10.56,15.96,53.65
525.00,-149.50,-120.50,-99.62,-77.55,-65.30,-53.10,-104.93,9.35,16.50,52.96
555.50,-149.76,-119.64,-99.46,-75.92,-65.81,-54.05,-106.55,8.21,15.25,53.62
585.50,-145.75,-118.50,-99.25,-76.33,-64.85,-53.08,-106.97,10.37,16.66,61.44
615.50,-145.22,-123.06,-99.92,-76.99,-64.57,-53.91,-105.58,8.14,14.96,54.87
645.50,-148.46,-123.90,-101.15,-78.90,-66.52,-55.66,-106.78,6.71,13.07,49.09
675.50,-143.12,-121.05,-100.72,-78.87,-65.92,-53.23,-104.37,7.31,14.06,50.50
705.50,-143.54,-118.05,-96.99,-76.69,-64.64,-53.26,-104.28,8.97,15.74,52.45
735.50,-150.16,-120.59,-100.57,-78.20,-65.85,-54.56,-107.59,7.80,14.44,55.07
765.50,-141.96,-114.50,-95.53,-74.98,-64.15,-52.98,-103.33,1.41,8.46,40.11
795.50,-122.88,-98.09,-81.33,-63.57,-56.65,-50.27,-96.38,0.61,9.77,36.39
824.00,-110.10,-87.66,-71.44,-55.99,-46.01,-46.55,-93.05,4.71,11.12,50.61
854.00,-93.33,-80.51,-64.38,-50.16,-39.80,-39.41,-84.22,7.97,11.73,43.70
885.50,-79.93,-60.08,-46.95,-37.46,-31.84,-31.31,-74.61,12.39,14.73,44.89
915.50,-77.46,-59.14,-46.67,-34.77,-33.12,-27.75,-71.19,15.26,15.04,48.65
945.50,-82.89,-59.29,-46.67,-35.79,-34.11,-27.20,-68.42,12.28,13.41,44.15
975.50,-83.32,-63.36,-50.72,-39.18,-36.37,-28.09,-73.00,9.21,11.57,38.85
1005.50,-85.14,-67.28,-53.81,-41.81,-39.69,-30.35,-77.34,5.63,9.76,35.72
1035.50,-82.47,-66.54,-52.98,-40.80,-37.95,-29.72,-77.96,9.47,11.77,44.73
1065.00,-85.42,-59.84,-47.71,-35.93,-35.24,-26.95,-69.24,14.25,15.45,50.67
1094.50,-81.85,-60.08,-47.02,-37.01,-35.04,-26.44,-66.62,15.64,14.74,47.41
1125.00,-82.13,-63.18,-50.26,-41.44,-36.41,-28.79,-73.19,8.97,10.32,32.97
1155.50,-84.63,-65.46,-52.58,-43.68,-37.39,-29.57,-80.00,8.31,10.27,32.18
1185.50,-85.30,-66.10,-51.68,-43.08,-38.11,-28.87,-76.81,8.09,11.18,35.32
1215.50,-88.14,-65.53,-51.90,-41.56,-36.88,-30.33,-78.00,9.60,11.80,36.56
1245.50,-81.98,-64.71,-50.57,-41.44,-35.67,-29.43,-78.70,11.63,12.91,29.96
1275.50,-85.55,-68.89,-55.87,-45.29,-40.98,-32.42,-64.02,19.78,17.95,47.34
