Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-10.12,-14.37,-12.47,-9.80,-8.61,-8.56,-8.74,-7.86,-7.62,-7.12
2.50,-6.00,-11.97,-10.22,-7.09,-5.36,-5.42,-11.73,-8.12,-7.66,-10.26
19.50,-1.96,-8.32,-6.80,-3.43,-7.01,3.88,-11.74,-3.84,-3.94,-5.09
49.50,0.30,-5.33,-4.68,-4.75,-8.41,4.24,-8.68,-2.59,-1.18,-1.47
79.50,2.82,-1.37,-1.46,-5.56,5.82,12.45,-2.71,2.53,2.14,1.14
109.50,9.07,-0.39,1.09,0.65,9.38,16.07,0.03,6.72,6.45,7.55
138.00,-27.42,-9.09,-3.95,-4.81,10.82,21.55,3.02,17.75,20.60,43.40
167.50,-147.50,-98.52,-60.93,-30.53,-14.32,8.84,7.51,26.98,34.53,63.54
199.00,-167.21,-131.67,-85.60,-42.08,-27.05,-11.15,-23.79,-0.17,6.87,49.00
229.50,-169.54,-138.83,-90.07,-44.97,-29.42,-15.09,-25.50,-3.70,3.30,49.66
259.50,-168.69,-138.16,-89.47,-45.48,-30.67,-11.85,-24.62,-6.75,4.29,34.90
289.50,-170.92,-130.74,-90.54,-47.16,-30.03,-11.05,-23.59,-5.23,4.69,37.03
319.50,-167.21,-132.84,-84.67,-43.83,-28.48,-8.24,-22.56,-5.23,5.50,42.66
349.50,-163.41,-130.52,-83.86,-41.00,-28.57,-6.72,-21.22,-3.32,7.75,36.71
379.50,-163.43,-131.51,-84.80,-41.70,-29.92,-8.09,-24.39,-5.83,5.34,32.28
409.50,-160.37,-129.90,-82.95,-39.35,-31.02,-6.52,-19.73,-3.55,7.30,36.30
439.50,-157.13,-128.99,-82.43,-38.96,-27.16,-6.23,-19.86,-2.52,7.22,42.70
469.50,-158.87,-126.19,-81.33,-40.53,-25.78,-5.46,-22.32,-4.16,6.06,46.50
499.00,-159.26,-125.93,-80.27,-38.86,-26.41,-6.42,-21.45,-2.71,6.51,44.93
529.00,-157.76,-128.02,-80.88,-37.58,-25.61,-6.11,-16.59,1.09,8.93,47.78
559.50,-158.38,-127.86,-79.50,-39.00,-24.48,-5.72,-20.49,-1.28,7.10,44.63
589.50,-163.98,-129.34,-82.63,-41.19,-28.80,-7.79,-22.26,-4.47,5.91,49.19
619.50,-163.68,-128.05,-81.59,-39.53,-25.40,-6.46,-22.77,-5.13,5.12,44.02
649.50,-164.44,-125.91,-80.70,-39.85,-26.86,-6.45,-24.70,-6.99,4.60,30.55
679.50,-162.78,-130.69,-81.54,-40.24,-26.73,-6.98,-25.91,-6.73,4.12,40.23
709.50,-160.39,-125.74,-79.17,-38.17,-24.20,1.71,-28.12,-6.85,4.72,39.58
739.50,-159.04,-126.43,-77.96,-38.33,-22.65,0.89,-21.46,-2.69,6.84,49.94
769.50,-157.61,-126.50,-80.15,-39.92,-25.94,3.20,-22.35,-2.88,6.41,43.31
799.50,-159.22,-124.78,-79.30,-37.79,-24.28,-5.93,-21.25,-2.76,6.88,47.27
829.50,-160.01,-125.42,-79.13,-39.76,-24.72,0.54,-24.86,-3.62,6.03,46.70
858.50,-158.76,-125.15,-77.44,-38.06,-23.16,0.58,-21.39,-2.56,6.97,47.36
888.00,-163.58,-123.56,-76.43,-37.69,-21.99,0.23,-21.72,-1.42,7.20,46.00
