Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-59.15,-69.93,-72.60,-58.33,-54.31,-56.29,-56.24,-58.79,-61.52,-74.25
1.00,-62.34,-71.04,-73.52,-60.10,-54.13,-56.67,-62.09,-67.94,-68.49,-83.03
15.50,-65.69,-71.19,-71.36,-57.01,-53.14,-55.72,-72.93,-79.37,-76.26,-95.87
45.50,-56.69,-63.42,-60.88,-50.07,-45.99,-50.91,-76.23,-81.30,-73.91,-83.22
76.50,-41.26,-46.54,-40.63,-34.88,-32.43,-38.96,-56.92,-53.91,-42.70,-56.73
106.50,-26.71,-32.73,-24.90,-23.35,-26.24,-31.04,-44.29,-33.89,-27.93,-37.33
136.50,-4.74,-35.06,-38.58,-30.80,-35.41,-19.89,-35.12,-17.65,-8.53,3.07
166.00,59.62,-63.85,-110.10,-64.01,-52.49,-30.48,-43.40,-11.79,2.56,35.44
195.50,85.11,-43.27,-127.37,-76.14,-50.71,-33.28,-51.70,-25.25,-4.78,29.22
226.00,93.63,-31.20,-123.37,-68.94,-43.88,-28.08,-54.31,-23.73,-2.46,36.88
256.50,92.32,-30.67,-114.31,-66.89,-41.20,-25.96,-46.42,-17.76,0.66,36.65
286.50,92.28,-34.60,-122.00,-69.94,-46.81,-27.32,-50.32,-21.34,-2.33,27.57
316.50,95.55,-28.73,-116.98,-63.98,-39.02,-20.45,-47.80,-16.04,1.79,30.55
346.50,93.08,-29.03,-116.68,-64.85,-40.35,-22.98,-49.52,-21.71,-1.73,25.79
376.50,90.64,-33.65,-122.93,-70.85,-45.45,-28.56,-59.02,-28.64,-6.27,22.88
406.50,89.73,-37.36,-123.36,-71.42,-45.65,-28.50,-57.42,-27.56,-4.79,26.78
436.50,92.03,-33.73,-120.98,-68.86,-44.15,-27.80,-58.31,-26.06,-5.05,26.11
466.50,89.09,-37.00,-124.07,-71.45,-44.66,-30.19,-64.11,-31.78,-8.67,26.54
496.50,89.37,-36.77,-126.27,-69.90,-42.52,-28.37,-62.82,-31.76,-8.01,27.79
526.50,91.71,-35.39,-126.76,-67.16,-40.50,-25.63,-56.48,-23.63,-3.91,29.77
556.50,93.19,-28.88,-115.97,-66.97,-40.22,-24.86,-58.04,-25.18,-3.39,23.65
586.50,95.98,-28.10,-117.47,-64.75,-38.68,-23.05,-55.61,-21.48,-1.54,25.16
614.50,97.61,-22.95,-114.09,-64.01,-37.42,-20.78,-51.68,-20.36,0.00,30.59
644.50,95.37,-25.07,-113.09,-62.19,-36.56,-20.19,-54.58,-19.94,-0.42,28.05
676.50,90.98,-27.18,-115.63,-64.88,-41.57,-25.53,-57.87,-23.78,-2.89,23.90
706.50,90.09,-33.59,-119.86,-68.29,-45.06,-27.78,-66.04,-30.55,-8.49,22.31
736.50,88.21,-38.01,-124.66,-74.40,-46.56,-31.80,-69.73,-34.21,-10.99,17.32
766.50,90.21,-36.62,-126.34,-73.67,-46.87,-33.16,-72.19,-39.20,-14.02,16.90
795.00,101.03,-23.90,-114.93,-61.94,-35.55,-22.05,-53.14,-16.40,0.69,30.41
825.00,97.37,-22.25,-113.43,-62.43,-34.75,-20.00,-54.86,-20.09,-0.24,27.30
856.50,100.78,-19.75,-110.12,-59.34,-34.79,-16.43,-53.59,-17.13,1.19,34.04
885.50,95.24,-25.34,-108.86,-61.48,-38.32,-23.08,-58.05,-23.66,-4.12,27.79
915.50,93.52,-29.41,-121.04,-66.75,-42.58,-25.12,-58.88,-25.27,-5.06,27.30
946.50,87.79,-35.38,-121.95,-71.58,-46.97,-30.42,-64.26,-27.10,-8.01,21.27
976.50,85.06,-42.81,-128.70,-76.80,-51.83,-38.98,-74.01,-40.83,-17.69,12.74
1006.50,78.20,-50.36,-144.92,-82.97,-53.63,-41.03,-82.21,-49.43,-22.94,7.89
1034.50,84.05,-47.74,-134.85,-80.81,-52.51,-44.67,-77.83,-45.05,-19.56,11.26
1063.00,94.14,-33.07,-130.03,-75.68,-44.08,-33.41,-62.69,-28.91,-7.01,23.45
1094.00,96.71,-22.82,-114.11,-61.78,-37.61,-23.08,-51.22,-15.60,-0.92,34.90
1125.00,90.68,-29.77,-121.68,-69.34,-45.14,-28.60,-56.10,-18.09,-2.33,26.77
1156.00,84.50,-46.89,-133.45,-81.12,-55.49,-43.81,-81.81,-47.90,-20.38,11.29
1186.00,89.26,-38.73,-127.46,-73.26,-50.09,-41.70,-67.84,-36.12,-11.92,16.87
1216.00,97.89,-25.96,-109.81,-63.62,-36.19,-24.34,-56.51,-22.21,-2.10,28.18
1246.50,97.98,-23.26,-113.56,-60.24,-36.09,-21.77,-52.98,-18.76,-0.62,30.24
1275.50,101.37,-18.20,-113.17,-58.53,-34.59,-17.98,-34.50,-3.58,8.22,45.39
1304.50,98.16,-19.70,-109.79,-60.41,-37.02,-19.21,-27.11,0.04,8.16,42.26
1335.50,91.67,-30.76,-120.16,-67.56,-42.49,-28.92,-31.07,-6.46,1.93,36.41
1366.50,83.70,-41.83,-130.92,-78.10,-46.52,-35.98,-36.88,-16.05,-4.13,32.39
1396.50,76.99,-53.95,-137.79,-87.30,-61.93,-53.61,-48.19,-23.02,-9.94,20.02
1426.00,73.57,-55.67,-146.40,-93.44,-66.02,-58.24,-55.10,-30.18,-14.86,15.89
1456.00,75.80,-60.53,-143.25,-94.02,-65.68,-56.96,-55.45,-29.01,-15.34,14.88
1486.00,75.24,-62.48,-151.57,-96.10,-67.49,-58.19,-53.20,-28.22,-15.40,13.34
1516.00,69.41,-66.53,-152.25,-99.68,-71.53,-62.74,-62.38,-35.27,-21.64,8.30
1546.00,68.64,-67.13,-152.58,-102.45,-75.40,-66.05,-57.93,-34.64,-20.15,7.76
1576.00,75.48,-58.11,-146.16,-94.26,-64.37,-51.41,-48.20,-24.01,-12.00,13.74
1606.50,78.83,-54.29,-141.42,-88.83,-60.93,-47.56,-44.44,-21.24,-8.04,18.84
1636.50,90.01,-39.87,-126.51,-75.07,-50.64,-36.52,-32.61,-9.36,2.93,30.14
1666.50,97.03,-28.45,-111.40,-62.50,-37.34,-23.67,-24.11,-1.16,11.85,48.95
1696.50,93.69,-30.76,-119.37,-66.15,-38.81,-26.81,-27.79,-1.44,8.31,43.74
1726.50,79.23,-47.58,-138.17,-82.36,-48.20,-33.56,-38.30,-13.50,-1.96,27.35
1756.50,67.15,-61.05,-153.01,-100.01,-74.02,-61.92,-52.46,-30.10,-18.37,14.56
1786.50,66.25,-68.13,-154.64,-104.65,-74.83,-61.54,-56.87,-36.48,-19.86,6.31
1816.50,78.62,-52.84,-143.57,-90.31,-62.68,-47.69,-42.45,-21.76,-9.30,15.97
1846.50,76.62,-57.15,-144.77,-90.15,-63.26,-47.67,-40.70,-18.92,-8.03,19.81
1876.50,73.59,-58.53,-143.46,-92.04,-64.25,-48.97,-42.40,-21.81,-8.83,18.64
1906.50,75.03,-56.90,-144.90,-93.89,-64.50,-48.73,-43.55,-22.56,-10.18,16.49
1936.50,76.70,-55.48,-143.27,-90.45,-63.09,-46.31,-41.95,-18.77,-7.54,21.52
1966.50,77.57,-59.21,-153.21,-89.93,-63.84,-47.71,-42.77,-19.54,-8.38,22.44
