Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,0.70,0.49,-0.62,-0.41,-0.80,2.55,-3.45,-0.74,-2.77,-4.50
9.00,0.60,0.84,-0.17,-0.01,1.43,6.97,-8.31,-4.02,-5.59,-9.69
32.00,0.13,0.58,-0.96,-1.67,3.72,14.49,-9.82,-4.55,-5.69,-8.73
62.50,0.60,0.53,0.05,-18.15,7.71,15.90,-7.73,-3.39,-4.09,-6.85
93.00,1.05,-0.09,-1.35,-21.74,8.32,16.03,-7.26,-2.47,-2.80,-5.82
123.00,0.66,-1.28,-4.50,-22.80,8.41,11.80,-10.10,-8.19,-6.45,-11.01
153.00,2.19,-15.31,-18.35,-58.15,-36.15,-37.64,-55.47,-58.28,-46.75,-75.27
183.00,2.36,-12.47,-14.37,-56.71,-52.19,-54.95,-96.16,-90.87,-74.25,-86.91
213.50,1.87,-10.40,-12.66,-44.23,-53.21,-55.21,-101.11,-89.62,-75.20,-82.55
243.50,1.58,-10.16,-11.63,-35.53,-51.82,-54.64,-100.76,-89.62,-74.77,-81.04
273.50,2.12,-10.91,-13.33,-35.11,-54.90,-58.19,-89.74,-80.60,-67.52,-86.61
303.50,2.11,-10.81,-13.04,-35.78,-58.45,-63.82,-94.35,-91.55,-76.76,-96.26
333.50,2.77,-11.30,-13.18,-35.70,-57.58,-64.76,-97.47,-94.35,-78.04,-95.70
363.50,2.14,-11.63,-13.67,-37.07,-58.22,-65.50,-98.89,-95.75,-80.18,-98.63
393.50,2.65,-11.94,-13.45,-36.31,-59.01,-65.01,-97.32,-96.72,-81.08,-98.66
423.50,1.31,-11.53,-13.91,-36.61,-58.13,-64.34,-97.10,-98.05,-80.68,-98.94
453.50,1.70,-11.85,-13.89,-36.19,-58.38,-63.83,-97.36,-97.66,-80.71,-99.54
483.50,3.45,-10.72,-13.39,-36.92,-57.21,-62.55,-95.78,-97.08,-79.40,-97.29
513.50,2.00,-11.43,-13.84,-36.05,-57.34,-63.21,-92.74,-97.01,-80.34,-98.65
543.00,2.20,-10.57,-13.26,-35.95,-57.35,-62.97,-94.86,-96.86,-79.46,-98.66
573.00,2.87,-8.95,-11.88,-32.41,-52.08,-58.47,-87.23,-86.78,-68.01,-92.70
603.50,2.35,-9.60,-11.79,-32.04,-52.20,-56.05,-91.45,-87.97,-69.64,-90.95
633.00,2.44,-9.83,-12.54,-32.02,-50.52,-57.98,-92.87,-88.11,-70.18,-90.43
662.50,2.69,-8.96,-12.09,-31.30,-50.03,-57.51,-93.17,-88.19,-70.71,-92.50
692.50,2.44,-8.39,-11.65,-31.16,-48.82,-55.65,-90.35,-85.27,-68.29,-89.87
723.00,1.78,-8.90,-11.73,-30.35,-48.88,-55.45,-90.67,-83.99,-67.50,-87.78
753.50,1.95,-8.30,-10.75,-28.82,-47.46,-53.11,-89.08,-82.44,-66.80,-85.94
783.00,1.64,-9.13,-10.51,-29.58,-46.86,-52.96,-87.18,-80.90,-65.63,-86.33
813.00,1.88,-8.89,-11.22,-30.05,-47.25,-53.07,-90.68,-82.28,-66.67,-85.98
843.50,2.16,-8.56,-10.43,-29.52,-46.35,-52.16,-92.91,-82.52,-65.70,-84.12
873.50,1.95,-7.39,-10.36,-27.28,-44.30,-49.98,-85.36,-78.39,-62.81,-81.60
903.00,1.82,-7.84,-10.53,-27.61,-45.04,-48.97,-89.49,-80.88,-64.76,-80.25
932.50,2.86,-9.63,-11.64,-29.76,-47.59,-53.18,-92.94,-83.03,-67.48,-83.61
963.00,1.94,-10.26,-12.28,-31.95,-50.57,-56.30,-92.89,-90.82,-73.39,-90.70
993.50,2.50,-10.43,-12.76,-34.11,-52.50,-59.32,-95.64,-96.07,-78.66,-95.52
1023.00,2.53,-11.01,-13.82,-33.07,-54.59,-62.23,-96.67,-98.67,-80.39,-97.72
1053.00,2.93,-11.80,-13.62,-35.17,-56.67,-63.34,-99.49,-99.98,-82.62,-99.87
1083.00,3.52,-11.11,-13.39,-36.19,-57.14,-64.37,-99.36,-102.05,-85.76,-103.57
1113.00,2.44,-11.10,-13.02,-35.02,-56.68,-62.73,-100.16,-103.27,-85.07,-100.57
1143.50,2.39,-10.84,-12.68,-36.30,-56.33,-62.49,-98.30,-102.62,-84.43,-100.96
1173.00,3.73,-12.65,-13.78,-37.44,-58.92,-64.69,-100.72,-97.70,-80.36,-104.78
1202.50,2.73,-11.83,-13.43,-36.99,-59.03,-67.33,-102.62,-100.76,-84.23,-105.72
1233.00,2.41,-11.73,-13.50,-36.95,-58.46,-64.22,-103.09,-103.64,-85.53,-106.50
1263.00,2.54,-10.90,-13.63,-37.41,-59.05,-64.90,-105.84,-104.30,-86.30,-106.28
1292.50,3.38,-11.39,-13.50,-36.77,-57.93,-63.31,-103.13,-101.94,-84.85,-106.16
1322.50,1.97,-10.82,-13.99,-37.45,-58.06,-63.09,-103.34,-100.99,-83.71,-105.40
