Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-32.31,-39.67,-35.54,-31.46,-33.53,-30.45,-38.62,-7.56,-40.76,-53.10
14.00,-29.00,-35.89,-31.86,-27.61,-27.92,-25.59,-44.48,-4.71,-41.40,-54.97
42.50,-32.02,-35.12,-30.26,-25.02,-26.71,-20.86,-49.58,1.06,-36.72,-53.88
72.50,-26.78,-28.35,-23.03,-17.78,-20.00,-8.70,-50.66,9.76,-33.67,-43.24
102.50,-8.22,-11.89,-9.11,-4.01,0.55,11.25,-15.62,17.18,-0.18,-14.58
132.50,-1.52,3.52,5.50,16.58,8.94,24.75,-1.52,19.26,3.15,-6.39
162.50,-11.26,28.34,25.43,31.38,26.43,37.41,7.78,14.70,-4.12,-24.11
192.50,-26.08,34.59,28.19,37.63,31.63,46.60,17.28,16.18,-4.56,-29.29
222.50,-30.66,25.57,28.18,38.97,36.09,51.34,17.71,17.75,-4.05,-27.65
252.50,-30.31,28.41,26.20,38.96,36.73,51.30,16.88,18.22,-5.56,-27.71
282.50,-30.89,31.34,26.28,37.17,35.78,51.63,13.73,-9.16,-7.33,-27.74
311.50,-33.86,33.10,24.75,37.47,36.67,52.06,14.84,-8.95,-5.90,-28.75
341.50,-36.42,28.03,21.48,32.67,28.20,44.81,10.07,-13.00,-7.34,-32.08
372.50,-40.20,26.45,21.48,28.14,25.30,38.54,6.22,-15.19,-9.59,-35.16
401.50,-47.19,20.64,14.45,22.48,20.46,32.31,2.32,-15.98,-14.19,-42.11
431.50,-44.21,24.34,19.86,23.80,21.86,31.23,1.30,-16.09,-12.75,-42.34
462.50,-38.37,29.48,23.66,27.99,28.69,35.09,7.29,1.40,-12.13,-39.85
492.50,-38.48,31.94,25.08,32.14,31.31,40.65,7.88,4.72,-8.40,-37.26
522.50,-40.37,25.70,19.81,25.15,21.76,31.00,2.57,-0.01,-12.73,-40.99
552.50,-42.29,22.58,16.49,22.17,18.97,26.56,0.32,-3.22,-15.42,-46.12
582.50,-39.28,24.14,21.58,23.52,22.43,29.78,0.21,0.16,-13.34,-45.20
612.50,-39.53,23.98,19.93,22.06,20.63,29.85,0.87,-2.27,-15.31,-47.82
642.50,-38.57,23.37,18.69,19.72,20.42,27.96,-3.26,2.33,-13.29,-49.49
672.50,-41.32,23.86,19.91,21.46,21.19,30.06,-1.87,0.91,-16.29,-48.73
702.50,-46.59,17.69,15.44,15.62,11.27,17.15,-9.90,-8.54,-23.74,-54.49
732.50,-56.25,10.55,8.98,10.86,8.67,15.10,-19.10,-19.49,-29.55,-59.46
761.50,-52.35,17.99,14.48,16.86,11.89,16.91,-15.58,-13.04,-24.09,-56.39
791.00,-44.32,20.52,21.30,19.09,19.46,28.37,-7.74,-5.51,-19.35,-47.85
822.00,-39.09,23.37,24.23,23.58,22.24,34.51,-5.30,-10.73,-18.39,-45.85
852.00,-41.00,21.75,20.22,21.56,18.81,28.76,-9.07,-12.73,-21.45,-53.10
882.00,-40.85,23.32,19.36,23.86,22.21,33.88,-6.03,-11.21,-18.16,-49.41
912.50,-35.54,28.04,21.85,27.34,28.09,41.65,1.22,0.66,-10.48,-43.33
942.50,-31.73,32.50,24.18,36.58,32.81,47.83,6.05,2.19,-8.70,-36.98
971.50,-32.23,31.20,23.73,36.23,31.03,50.39,5.96,0.48,-9.04,-35.68
1001.50,-30.69,31.72,23.81,35.41,30.25,46.28,3.66,-2.72,-11.83,-40.07
1032.50,-34.79,27.40,21.48,31.54,27.96,43.92,0.73,-2.52,-12.62,-43.14
1062.50,-37.79,24.65,19.06,29.36,24.34,38.22,1.07,-4.51,-15.33,-44.79
1092.50,-35.86,25.44,18.64,29.93,24.73,35.32,-2.21,-7.86,-16.18,-47.17
1122.50,-36.63,23.82,21.14,29.65,23.92,35.67,-1.98,-6.45,-13.54,-46.18
1152.50,-33.91,28.35,23.89,31.85,27.27,40.07,0.15,-3.31,-13.21,-42.32
1182.50,-32.21,30.79,24.92,34.71,30.31,45.85,5.12,-2.63,-10.62,-37.76
1212.50,-32.06,32.51,24.80,35.17,30.85,45.29,3.79,-3.62,-10.06,-39.68
1242.50,-29.97,31.95,24.21,35.79,29.37,46.27,5.19,-2.06,-11.56,-39.79
1271.50,-30.58,30.98,23.34,34.81,28.17,43.43,1.16,-4.73,-13.74,-44.70
1301.50,-33.63,27.75,20.72,32.63,27.37,39.72,0.64,-4.69,-14.00,-42.99
1332.50,-43.62,20.58,15.58,27.28,25.45,37.65,-1.87,-10.24,-17.04,-29.22
1362.50,-94.31,-7.02,5.87,35.43,44.64,80.70,28.24,20.85,41.98,52.04
1392.50,-110.68,-12.99,6.66,37.94,45.08,82.48,28.33,12.26,38.36,50.78
1422.50,-105.66,-15.68,0.37,34.09,41.88,78.85,24.15,5.69,33.62,45.09
1452.50,-108.85,-14.04,0.93,31.11,45.21,82.51,25.09,10.09,34.99,45.65
1481.00,-108.90,-10.07,4.52,39.99,47.73,88.17,27.67,13.27,38.57,51.93
1511.00,-106.64,-12.70,6.39,39.38,47.82,90.20,29.27,19.77,39.70,58.80
1542.50,-110.23,-16.35,5.58,36.18,46.78,88.18,33.60,18.76,41.52,55.95
1572.50,-108.70,-15.96,4.37,36.31,45.94,81.27,33.53,24.31,44.12,56.29
1602.00,-109.98,-18.66,2.79,35.12,37.22,68.08,36.38,24.70,45.76,61.64
1632.00,-112.52,-21.72,-2.90,29.78,35.25,57.79,40.10,27.82,46.66,59.74
1662.50,-111.28,-16.66,0.74,34.64,35.77,55.79,43.06,33.60,48.88,64.95
1692.50,-109.63,-15.43,2.61,34.05,35.44,52.82,43.32,33.00,51.20,64.06
1722.50,-109.48,-15.34,3.92,33.58,35.14,53.33,43.55,10.80,52.27,70.37
1752.50,-110.22,-16.80,3.09,30.48,33.45,50.89,40.24,4.73,48.40,67.67
1782.50,-116.73,-20.56,-2.68,23.42,23.26,38.71,35.46,-5.60,43.38,61.93
1812.50,-122.95,-23.61,-6.08,18.05,19.74,35.75,30.50,-12.58,37.54,55.55
1842.50,-129.82,-29.63,-14.10,6.57,14.95,28.47,25.56,-19.45,31.96,51.06
1872.00,-130.08,-32.66,-16.11,4.11,10.30,24.27,21.71,-24.31,27.96,48.86
1901.00,-126.69,-31.69,-15.04,4.25,11.09,24.02,22.71,13.75,29.70,48.71
1931.50,-123.60,-31.50,-13.79,4.94,11.39,24.56,23.41,11.11,29.85,49.24
