Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,9.43,10.46,10.72,9.23,7.83,12.03,-4.24,3.66,3.85,6.41
15.50,10.74,11.43,11.93,11.00,11.95,19.54,-2.96,5.97,5.33,5.10
45.50,11.95,13.38,13.80,12.24,15.78,21.92,-2.38,10.37,7.62,11.30
75.50,12.99,14.15,15.34,15.09,18.26,23.98,-1.46,11.75,9.56,9.59
105.00,14.45,15.78,17.12,17.80,21.77,26.74,-1.12,13.31,11.09,9.98
133.50,21.87,8.50,3.37,7.05,16.15,23.52,-0.67,13.05,13.09,30.28
163.50,42.80,-36.97,-90.27,-55.98,-34.98,-22.22,-5.24,-22.18,-7.51,22.63
195.00,42.13,-50.90,-113.62,-70.56,-50.14,-41.35,-7.02,-42.94,-23.44,-0.87
225.50,42.50,-53.93,-113.01,-75.41,-55.50,-45.79,-11.21,-44.11,-21.83,-0.52
255.50,42.98,-52.70,-116.05,-75.33,-54.52,-47.36,-11.41,-44.02,-23.49,0.05
285.50,43.86,-50.83,-114.36,-74.30,-53.96,-48.05,-11.86,-43.78,-24.02,-0.81
315.50,44.37,-51.52,-112.94,-75.03,-52.91,-47.93,-11.88,-45.16,-24.44,-0.80
345.50,45.04,-48.27,-114.81,-73.98,-53.55,-47.84,-12.98,-46.54,-24.50,0.15
375.50,44.56,-49.23,-111.71,-73.59,-52.59,-46.71,-12.99,-43.33,-23.28,-0.18
405.50,44.83,-50.41,-111.68,-74.35,-51.86,-46.17,-11.55,-40.98,-24.23,0.30
435.50,44.97,-49.85,-112.33,-73.79,-52.03,-45.04,-12.33,-38.46,-23.51,0.19
465.50,45.39,-50.15,-109.89,-72.40,-52.11,-44.77,-12.92,-39.85,-24.21,-0.58
495.50,45.90,-48.85,-111.76,-71.78,-51.26,-44.83,-13.32,-36.40,-22.66,0.65
525.50,46.88,-48.65,-111.08,-71.56,-51.17,-44.99,-13.99,-38.12,-23.89,-0.28
555.50,46.73,-49.90,-112.64,-72.20,-51.32,-45.25,-12.37,-39.79,-23.68,0.49
585.50,46.65,-48.97,-114.31,-72.34,-52.27,-44.45,-12.87,-40.04,-24.40,0.65
615.50,46.38,-48.55,-109.16,-72.14,-51.34,-44.92,-14.23,-37.81,-24.95,0.10
645.50,45.56,-48.67,-110.46,-72.00,-51.86,-44.33,-13.43,-40.70,-25.56,0.28
675.50,47.03,-48.52,-109.99,-72.37,-51.60,-45.02,-13.19,-40.96,-25.11,0.35
705.50,45.98,-46.58,-113.21,-71.29,-51.46,-43.40,-12.44,-41.48,-25.69,1.59
735.50,47.58,-48.94,-110.20,-69.84,-51.27,-42.52,-12.97,-36.28,-24.66,1.03
765.50,47.75,-47.27,-110.47,-70.44,-50.34,-42.90,-12.12,-38.50,-24.41,1.42
795.50,47.67,-45.56,-110.23,-71.31,-50.11,-42.21,-11.64,-39.71,-24.67,1.51
825.50,46.88,-45.34,-107.92,-70.77,-49.80,-41.49,-11.94,-39.77,-24.17,2.10
