Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,12.51,14.84,12.59,12.57,10.02,12.66,7.61,7.32,7.57,18.95
11.00,13.69,16.04,14.11,14.77,13.50,19.79,4.31,5.24,7.26,10.13
36.50,14.10,16.49,14.75,12.85,17.54,23.19,5.05,8.91,8.77,9.92
66.50,14.71,17.11,16.23,16.84,19.45,25.01,6.50,11.72,10.20,14.04
96.00,15.78,18.23,18.05,19.39,22.52,28.21,7.15,13.41,10.55,13.78
125.50,17.59,17.72,14.67,17.54,23.43,31.06,7.25,14.42,11.93,22.50
155.50,30.49,-14.44,-46.12,-26.87,-13.85,2.40,-13.33,0.59,5.61,37.61
186.00,31.79,-23.49,-68.65,-39.06,-28.44,-17.35,-33.80,-22.83,-10.66,7.90
216.50,32.76,-26.93,-70.83,-38.46,-32.67,-18.42,-37.12,-24.92,-8.29,5.17
246.00,33.38,-25.78,-68.89,-42.13,-31.65,-16.20,-35.28,-23.24,-8.71,6.07
276.00,34.39,-26.25,-70.73,-41.30,-31.82,-16.85,-35.62,-21.56,-8.57,5.24
306.00,34.79,-23.88,-67.76,-40.68,-31.61,-15.18,-37.56,-22.74,-8.30,7.08
335.50,34.06,-23.23,-68.61,-40.31,-32.07,-14.97,-40.38,-23.16,-7.91,9.17
365.50,35.91,-24.58,-67.89,-39.71,-31.74,-15.35,-43.26,-23.97,-8.62,7.19
395.50,35.77,-24.44,-68.24,-39.51,-31.19,-14.93,-45.11,-25.28,-9.53,6.06
426.00,36.94,-23.22,-66.95,-40.72,-31.28,-15.63,-45.64,-25.13,-9.32,7.36
456.00,36.71,-23.01,-69.61,-41.43,-31.53,-15.25,-44.36,-25.23,-9.50,8.34
485.50,37.34,-24.49,-67.32,-42.28,-31.12,-15.37,-46.89,-26.96,-10.02,6.72
516.00,37.02,-22.51,-67.34,-42.22,-30.36,-15.79,-48.00,-26.59,-9.50,5.47
546.00,37.08,-22.78,-67.05,-41.06,-29.42,-14.68,-47.33,-27.78,-9.25,6.56
576.00,37.72,-22.33,-64.64,-40.19,-28.86,-13.64,-46.99,-27.65,-9.62,9.55
606.00,38.02,-23.78,-63.88,-39.78,-28.88,-14.59,-47.34,-26.61,-9.10,12.13
635.50,38.86,-22.85,-66.73,-40.23,-28.70,-13.61,-47.33,-27.43,-8.91,11.45
665.50,37.97,-20.58,-66.87,-38.67,-27.83,-13.61,-47.56,-27.46,-9.40,9.87
695.50,38.56,-22.17,-65.80,-39.38,-28.34,-13.88,-47.29,-27.94,-8.73,7.01
724.50,39.15,-20.43,-64.45,-39.39,-28.48,-13.20,-47.55,-29.15,-8.74,7.47
753.50,38.57,-21.45,-61.22,-39.90,-28.34,-13.42,-47.15,-28.87,-9.34,9.29
784.50,38.14,-21.34,-64.91,-39.50,-27.48,-12.05,-47.95,-27.71,-8.55,11.32
816.00,38.55,-21.28,-63.92,-40.62,-26.83,-12.28,-46.80,-28.58,-8.32,9.86
846.50,38.86,-22.56,-64.04,-41.71,-28.35,-13.04,-47.64,-29.30,-8.64,9.04
875.00,38.70,-21.49,-65.52,-40.61,-27.57,-12.39,-48.84,-29.83,-8.64,11.27
903.50,38.94,-21.89,-65.93,-40.66,-28.00,-13.68,-48.85,-29.33,-9.28,12.21
934.50,38.65,-22.72,-65.17,-41.21,-28.20,-13.88,-50.59,-30.68,-9.38,8.76
965.50,38.05,-19.59,-64.23,-40.22,-28.94,-12.47,-48.82,-29.56,-9.03,4.59
995.50,38.71,-20.40,-62.00,-41.04,-27.77,-13.72,-49.23,-29.52,-8.78,5.61
1025.50,39.26,-21.28,-65.86,-40.19,-28.20,-13.66,-50.91,-30.67,-8.97,5.58
1054.50,39.06,-20.13,-62.12,-41.18,-27.39,-12.77,-48.49,-29.72,-9.18,5.83
1084.50,38.74,-20.57,-62.75,-40.08,-27.89,-12.98,-48.30,-28.68,-9.06,5.96
1115.50,39.17,-19.65,-62.95,-41.27,-26.46,-13.01,-49.90,-28.95,-9.13,7.34
1145.50,39.33,-20.34,-63.51,-40.74,-27.54,-12.83,-50.75,-29.68,-9.00,6.06
1175.50,39.36,-19.80,-62.16,-41.76,-27.83,-13.28,-49.51,-30.00,-8.72,5.00
1205.50,39.53,-19.63,-63.22,-40.45,-27.15,-11.99,-49.01,-28.41,-9.00,5.74
1235.50,39.19,-21.28,-62.77,-41.96,-27.27,-13.00,-44.19,-24.62,-6.84,7.90
1265.50,36.79,-23.45,-67.37,-44.15,-29.42,-16.65,-34.49,-17.89,-4.10,13.75
1295.50,34.94,-24.59,-67.07,-43.39,-30.65,-20.08,-26.40,-14.75,-3.74,17.75
1325.50,35.57,-25.98,-67.14,-43.52,-30.05,-23.26,-27.66,-14.83,-4.76,14.38
1355.50,34.95,-27.95,-67.01,-43.42,-31.81,-24.34,-25.55,-14.87,-4.66,8.92
1385.50,33.99,-26.61,-72.47,-43.97,-32.86,-27.42,-25.48,-13.59,-4.43,12.53
1415.50,33.75,-28.25,-71.46,-45.05,-33.65,-28.56,-27.07,-13.97,-4.50,9.70
1445.50,32.73,-28.31,-73.95,-44.77,-33.46,-30.10,-29.74,-16.73,-5.90,7.62
1474.50,32.32,-29.22,-74.25,-45.99,-33.67,-31.48,-31.18,-15.92,-6.54,4.99
1504.50,31.47,-29.37,-72.85,-45.95,-32.47,-30.88,-31.42,-16.01,-6.70,5.36
1535.50,32.23,-29.37,-74.85,-45.74,-32.87,-31.55,-32.22,-15.89,-7.03,5.08
1565.50,31.71,-31.26,-76.88,-47.33,-34.34,-32.43,-31.71,-15.90,-7.13,6.48
1595.50,31.37,-30.34,-76.11,-47.74,-34.38,-32.12,-29.73,-15.68,-7.72,6.72
1624.50,31.82,-30.45,-74.92,-46.73,-34.09,-31.70,-29.42,-15.60,-7.37,7.57
1654.50,31.30,-30.10,-76.57,-47.67,-34.16,-31.77,-30.16,-15.18,-7.85,6.43
1685.50,17.35,-36.68,-78.11,-46.37,-30.89,-27.19,-22.84,-6.67,2.32,26.77
1715.50,-11.87,-52.54,-80.92,-41.66,-24.04,-18.61,-12.64,2.08,12.11,48.21
1745.50,-20.75,-56.62,-82.29,-44.79,-25.56,-18.71,-14.31,3.26,9.94,51.06
1775.50,-20.77,-56.14,-80.70,-44.56,-25.50,-20.59,-14.55,2.35,8.97,42.95
