Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-5.95,-8.79,-13.48,-11.61,-14.35,-12.19,-9.63,-4.77,-7.87,-8.74
3.50,-3.13,-4.85,-10.54,-8.34,-7.03,0.71,-10.20,-7.85,-10.57,-11.68
21.50,-0.10,-1.09,-8.07,-5.25,-7.33,6.37,-10.50,-4.29,-6.18,-9.02
51.50,2.12,0.52,-5.61,-4.61,-0.71,12.57,-7.63,3.05,-2.80,-5.47
81.50,3.44,1.18,-4.90,-4.22,4.41,15.13,-7.88,6.97,-1.64,-1.49
111.50,4.72,0.79,-3.31,-2.18,4.43,16.37,-2.96,3.98,2.79,-0.22
141.50,-20.61,-5.89,-8.96,-4.42,1.75,16.74,-3.21,16.01,15.53,36.61
171.50,-106.20,-66.03,-39.30,-22.17,-18.16,4.46,-16.25,20.96,22.93,63.28
201.50,-131.58,-94.84,-59.58,-31.77,-26.50,-1.44,-27.01,9.70,13.94,45.65
231.50,-134.22,-105.30,-68.08,-40.36,-28.01,-3.79,-30.21,6.41,11.15,50.18
259.50,-136.38,-106.78,-68.40,-42.55,-31.71,-8.34,-32.29,4.25,10.02,46.03
289.50,-136.22,-103.45,-66.86,-40.55,-30.90,-7.60,-33.34,2.26,9.63,47.20
321.50,-133.90,-101.67,-63.18,-37.99,-29.50,-4.81,-33.54,3.67,12.36,45.91
350.00,-132.38,-99.13,-59.89,-36.11,-27.84,-4.31,-32.89,6.23,13.46,49.67
377.50,-133.66,-98.87,-58.65,-36.92,-26.93,-2.22,-31.72,5.06,13.58,50.00
409.00,-130.68,-101.26,-60.17,-39.66,-26.54,-2.33,-33.80,1.04,12.38,46.09
441.50,-128.83,-97.32,-57.71,-36.86,-23.53,-0.30,-32.05,2.35,12.93,52.03
470.50,-128.12,-98.81,-58.35,-36.70,-26.15,-0.76,-34.24,-4.36,13.61,47.09
499.50,-126.59,-96.73,-57.07,-34.36,-25.87,-1.09,-32.98,-2.21,13.45,50.04
530.50,-129.14,-95.04,-56.48,-33.40,-22.93,0.55,-32.62,1.99,13.91,49.87
560.50,-127.33,-97.00,-54.99,-35.22,-20.62,0.89,-32.59,2.07,13.25,51.53
589.00,-123.36,-98.05,-55.38,-36.36,-22.27,1.38,-31.38,-0.85,12.76,50.45
619.50,-131.28,-96.21,-57.08,-37.45,-20.91,0.51,-35.37,-2.13,13.84,47.33
649.50,-129.89,-95.59,-57.00,-35.74,-21.36,0.92,-34.57,-2.10,12.72,45.97
680.00,-130.06,-96.25,-57.20,-36.38,-21.50,0.23,-35.13,-1.65,12.77,47.54
711.00,-131.84,-95.86,-55.97,-35.73,-22.94,-1.03,-35.22,-1.70,13.87,47.16
740.50,-131.39,-93.49,-57.27,-34.92,-21.43,1.29,-34.48,1.79,14.03,46.13
770.00,-128.87,-94.42,-55.37,-34.79,-21.76,0.32,-33.83,1.80,13.33,46.57
800.50,-123.24,-94.82,-55.60,-35.92,-21.96,0.02,-36.38,1.33,12.31,47.13
830.50,-125.02,-95.40,-56.20,-36.11,-21.31,-0.23,-35.92,5.41,13.96,36.91
860.50,-165.51,-125.79,-75.92,-47.29,-28.96,-1.44,-44.10,19.31,22.04,59.57
891.50,-171.34,-131.81,-80.52,-48.42,-35.06,-11.87,-49.20,3.16,16.38,60.32
921.50,-165.19,-129.39,-80.08,-45.96,-35.86,-11.85,-46.88,3.87,16.59,52.43
951.50,-164.81,-129.03,-79.78,-44.42,-35.83,-10.55,-47.45,3.64,16.12,56.22
981.50,-164.59,-130.31,-81.12,-45.02,-36.81,-12.62,-45.64,-0.28,16.00,58.48
1011.50,-164.18,-130.77,-80.30,-45.94,-37.14,-12.96,-52.50,5.60,13.78,58.24
1041.50,-164.24,-128.85,-79.13,-44.92,-33.98,-13.30,-51.02,7.83,14.82,72.67
1071.00,-162.68,-129.39,-80.27,-43.89,-36.99,-12.25,-50.79,7.60,14.98,61.06
1101.00,-169.69,-132.31,-77.85,-42.95,-36.59,-12.61,-51.86,6.77,14.15,52.59
1131.00,-169.74,-129.33,-78.38,-44.61,-35.84,-12.65,-51.19,7.65,14.44,55.53
1161.00,-168.84,-128.40,-77.67,-44.18,-35.96,-10.71,-51.45,10.64,16.21,58.25
1191.50,-165.91,-126.24,-77.68,-44.55,-34.79,-10.66,-52.43,2.69,15.02,53.17
1221.50,-172.33,-127.13,-78.42,-43.29,-36.14,-10.22,-51.91,2.03,15.19,65.08
1251.50,-163.92,-128.63,-79.36,-43.12,-36.04,-10.84,-50.43,-1.24,14.19,63.68
1281.50,-168.95,-127.20,-80.96,-45.89,-36.71,-11.68,-51.97,2.76,13.98,57.15
1311.50,-161.49,-126.31,-78.25,-41.71,-34.24,-10.35,-50.85,5.55,15.49,63.52
1341.50,-156.73,-126.88,-76.47,-43.18,-35.04,-10.61,-50.56,0.52,17.61,51.13
1371.50,-154.35,-125.80,-76.58,-42.16,-34.46,-8.66,-49.41,3.98,16.98,65.71
1401.50,-157.31,-125.21,-75.93,-41.86,-36.76,-9.66,-47.86,4.56,17.15,61.43
1431.50,-161.14,-125.57,-75.12,-41.20,-33.60,-8.46,-49.01,3.29,16.98,68.22
1460.50,-168.26,-126.66,-77.84,-43.44,-35.61,-10.00,-48.87,-0.65,15.06,54.74
1490.00,-168.44,-129.03,-78.31,-45.30,-36.82,-11.92,-50.71,-4.90,13.68,61.22
1521.00,-165.87,-128.46,-78.81,-43.09,-36.99,-12.04,-52.72,-0.16,13.56,51.55
