m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,6.409,0.015,2.677,2.391
0.307,5.241,0.213,3.003,NaN
0.402,3.6,0.48,3.285,NaN
0.604,1.33,0.878,2.438,NaN
1.062,0.398,1.18,1.518,NaN
1.63,0.185,1.468,0.874,NaN
NaN,NaN,2.053,0.393,NaN
NaN,NaN,2.603,0.035625,NaN
